1454043136.0,nan,16
1454043137.0,nan,16
1454043138.0,nan,17
1454043139.0,nan,18
1454043140.0,nan,18
1454043141.0,nan,19
1454043142.0,nan,20
1454043143.0,nan,20
1454043144.0,nan,20
1454043145.0,nan,19
1454043146.0,nan,18
1454043147.0,nan,18
1454043148.0,nan,18
1454043149.0,nan,18
1454043150.0,84,17
1454043151.0,82,17
1454043152.0,81,17
1454043153.0,81,17
1454043154.0,81,17
1454043155.0,81,17
1454043156.0,81,18
1454043157.0,81,18
1454043158.0,81,18
1454043159.0,81,18
1454043160.0,81,18
1454043161.0,81,19
1454043162.0,81,19
1454043163.0,81,20
1454043164.0,81,20
1454043165.0,81,21
1454043166.0,nan,21
1454043167.0,nan,22
1454043168.0,96,22
1454043169.0,96,22
1454043170.0,97,22
1454043171.0,97,23
1454043172.0,97,23
1454043173.0,97,23
1454043174.0,97,23
1454043175.0,98,23
1454043176.0,99,22
1454043177.0,99,22
1454043178.0,99,22
1454043179.0,99,21
1454043180.0,98,21
1454043181.0,97,21
1454043182.0,97,21
1454043183.0,97,21
1454043184.0,97,21
1454043185.0,97,21
1454043186.0,98,21
1454043187.0,98,21
1454043188.0,97,21
1454043189.0,97,22
1454043190.0,97,22
1454043191.0,97,22
1454043192.0,nan,22
1454043193.0,nan,22
1454043194.0,nan,22
1454043195.0,nan,22
1454043196.0,nan,23
1454043197.0,nan,23
1454043198.0,nan,23
1454043199.0,nan,23
1454043200.0,nan,23
1454043201.0,82,22
1454043202.0,85,21
1454043203.0,86,20
1454043204.0,87,20
1454043205.0,87,21
1454043206.0,87,20
1454043207.0,86,21
1454043208.0,86,21
1454043209.0,86,21
1454043210.0,86,21
1454043211.0,86,21
1454043212.0,86,22
1454043213.0,86,22
1454043214.0,86,22
1454043215.0,86,23
1454043216.0,86,23
1454043217.0,86,23
1454043218.0,86,23
1454043219.0,nan,23
1454043220.0,nan,22
1454043221.0,nan,21
1454043222.0,nan,21
1454043223.0,nan,21
1454043224.0,nan,21
1454043225.0,nan,21
1454043226.0,nan,20
1454043227.0,nan,18
1454043228.0,nan,16
1454043229.0,nan,15
1454043230.0,nan,15
1454043231.0,nan,16
1454043232.0,nan,15
1454043233.0,nan,17
1454043234.0,nan,18
1454043235.0,nan,19
1454043236.0,nan,20
1454043237.0,nan,21
1454043238.0,nan,23
1454043239.0,nan,24
1454043240.0,nan,25
1454043241.0,nan,26
1454043242.0,nan,27
1454043243.0,nan,29
1454043244.0,nan,30
1454043245.0,nan,32
1454043246.0,nan,30
1454043247.0,nan,30
1454043248.0,nan,28
1454043249.0,nan,28
1454043250.0,nan,28
1454043251.0,nan,27
1454043252.0,nan,27
1454043253.0,nan,26
1454043254.0,nan,26
1454043255.0,nan,26
1454043256.0,nan,26
1454043257.0,nan,26
