1453782442.0,69,19
1453782443.0,69,19
1453782444.0,66,20
1453782445.0,64,20
1453782446.0,63,21
1453782447.0,63,22
1453782448.0,63,21
1453782449.0,64,22
1453782450.0,64,22
1453782451.0,64,22
1453782452.0,64,23
1453782453.0,63,23
1453782454.0,62,24
1453782455.0,62,23
1453782456.0,61,21
1453782457.0,60,20
1453782458.0,60,20
1453782459.0,61,19
1453782460.0,61,20
1453782461.0,62,19
1453782462.0,63,19
1453782463.0,65,18
1453782464.0,66,18
1453782465.0,65,18
1453782466.0,63,19
1453782467.0,61,19
1453782468.0,60,19
1453782469.0,59,19
1453782470.0,61,19
1453782471.0,64,19
1453782472.0,66,18
1453782473.0,67,18
1453782474.0,66,18
1453782475.0,65,18
1453782476.0,63,19
1453782477.0,62,19
1453782478.0,61,19
1453782479.0,60,20
1453782480.0,60,20
1453782481.0,60,19
1453782482.0,59,18
1453782483.0,58,17
1453782484.0,58,17
1453782485.0,60,17
1453782486.0,65,16
1453782487.0,68,16
1453782488.0,66,16
1453782489.0,64,16
1453782490.0,62,16
1453782491.0,60,16
1453782492.0,59,16
1453782493.0,58,17
1453782494.0,58,17
1453782495.0,58,18
1453782496.0,58,18
1453782497.0,58,18
1453782498.0,59,18
1453782499.0,59,18
1453782500.0,59,18
1453782501.0,60,20
1453782502.0,60,20
1453782503.0,61,20
1453782504.0,61,20
1453782505.0,62,21
1453782506.0,62,21
1453782507.0,61,21
1453782508.0,61,21
1453782509.0,62,21
1453782510.0,63,20
1453782511.0,64,19
1453782512.0,65,19
1453782513.0,65,20
1453782514.0,64,20
1453782515.0,63,20
1453782516.0,62,20
1453782517.0,62,20
1453782518.0,61,21
1453782519.0,61,21
1453782520.0,61,21
1453782521.0,60,21
1453782522.0,60,22
1453782523.0,60,22
1453782524.0,60,22
1453782525.0,60,22
1453782526.0,61,23
1453782527.0,61,24
1453782528.0,61,24
1453782529.0,61,24
1453782530.0,61,24
1453782531.0,61,24
1453782532.0,61,24
1453782533.0,61,24
1453782534.0,61,24
1453782535.0,61,24
1453782536.0,60,24
1453782537.0,60,24
1453782538.0,61,24
1453782539.0,61,24
1453782540.0,62,24
1453782541.0,62,24
1453782542.0,62,24
1453782543.0,63,24
1453782544.0,63,22
1453782545.0,62,22
1453782546.0,63,22
1453782547.0,63,21
1453782548.0,63,21
1453782549.0,63,21
1453782550.0,64,21
1453782551.0,63,21
1453782552.0,62,21
1453782553.0,62,21
1453782554.0,62,21
1453782555.0,62,21
1453782556.0,61,21
1453782557.0,61,21
1453782558.0,60,22
1453782559.0,59,22
1453782560.0,59,22
1453782561.0,59,20
1453782562.0,58,19
1453782563.0,58,19
1453782564.0,60,20
1453782565.0,62,20
1453782566.0,62,20
1453782567.0,61,20
1453782568.0,61,20
1453782569.0,60,20
1453782570.0,59,20
1453782571.0,59,20
1453782572.0,59,21
1453782573.0,59,21
1453782574.0,60,21
1453782575.0,59,22
1453782576.0,60,22
1453782577.0,61,22
1453782578.0,61,22
1453782579.0,60,22
1453782580.0,60,22
1453782581.0,61,22
1453782582.0,62,22
1453782583.0,61,22
1453782584.0,61,22
1453782585.0,61,22
1453782586.0,60,23
1453782587.0,60,25
1453782588.0,60,25
1453782590.0,61,26
1453782590.0,61,26
1453782591.0,62,27
1453782592.0,63,28
1453782593.0,64,26
1453782594.0,64,24
1453782595.0,63,21
1453782596.0,61,18
1453782598.0,60,18
1453782599.0,60,17
1453782599.0,60,18
1453782600.0,61,19
1453782602.0,62,19
1453782603.0,63,20
1453782604.0,64,20
1453782605.0,63,20
1453782606.0,62,19
1453782607.0,60,19
1453782608.0,60,19
1453782609.0,59,20
1453782610.0,60,20
1453782611.0,59,20
1453782611.0,58,20
1453782613.0,57,20
1453782614.0,57,20
1453782615.0,58,21
1453782616.0,58,21
1453782617.0,59,21
1453782618.0,59,21
1453782619.0,60,22
1453782620.0,61,21
1453782621.0,62,22
1453782622.0,62,22
1453782623.0,62,22
1453782624.0,61,22
1453782625.0,61,22
1453782626.0,59,22
1453782627.0,59,22
1453782628.0,59,22
1453782629.0,58,21
1453782630.0,60,21
1453782631.0,61,22
1453782632.0,62,21
1453782633.0,64,21
1453782634.0,64,21
1453782635.0,63,21
1453782636.0,62,21
1453782637.0,60,22
