0.1875,11.097,
0.3125,11.119,
0.4375,11.135,
0.5625,11.139,
0.6875,11.132,
0.8125,11.101,
0.9375,11.042,
1.0625,10.981,
1.1875,10.917,95.33
1.3125,10.853,
1.4375,10.781,
1.5625,10.701,
1.6875,10.622,
1.8125,10.544,
1.9375,10.466,
2.0625,10.39,66.494
2.1875,10.321,
2.3125,10.259,
2.4375,10.206,
2.5625,10.165,
2.6875,10.133,
2.8125,10.105,
2.9375,10.079,
3.0625,10.051,63.504
3.1875,10.022,
3.3125,9.992,
3.4375,9.961,
3.5625,9.929,
3.6875,9.897,
3.8125,9.861,
3.9375,9.822,63.57
4.0625,9.784,
4.1875,9.747,
4.3125,9.711,
4.4375,9.675,
4.5625,9.64,
4.6875,9.606,
4.8125,9.571,
4.9375,9.537,62.534
5.0625,9.506,
5.1875,9.476,
5.3125,9.449,
5.4375,9.422,
5.5625,9.397,
5.6875,9.373,
5.8125,9.35,
5.9375,9.327,61.532
6.0625,9.306,
6.1875,9.286,
6.3125,9.266,
6.4375,9.247,
6.5625,9.228,
6.6875,9.21,
6.8125,9.191,
6.9375,9.173,60.802
7.0625,9.156,
7.1875,9.138,
7.3125,9.122,
7.4375,9.107,
7.5625,9.094,
7.6875,9.082,
7.8125,9.072,
7.9375,9.063,58.71
8.0625,9.057,
8.1875,9.051,
8.3125,9.047,
8.4375,9.042,
8.5625,9.036,
8.6875,9.029,
8.8125,9.021,
8.9375,9.012,60.892
9.0625,9.002,
9.1875,8.99,
9.3125,8.979,
9.4375,8.967,
9.5625,8.955,
9.6875,8.942,
9.8125,8.929,
9.9375,8.915,58.127
10.0625,8.902,
10.1875,8.889,
10.3125,8.875,
10.4375,8.863,
10.5625,8.851,
10.6875,8.84,
10.8125,8.829,
10.9375,8.817,
11.0625,8.806,56.471
11.1875,8.795,
11.3125,8.784,
11.4375,8.773,
11.5625,8.764,
11.6875,8.754,
11.8125,8.744,
11.9375,8.735,
12.0625,8.725,54.662
12.1875,8.714,
12.3125,8.704,
12.4375,8.695,
12.5625,8.685,
12.6875,8.676,
12.8125,8.667,
12.9375,8.658,
13.0625,8.65,
13.1875,8.639,54.955
13.3125,8.63,
13.4375,8.621,
13.5625,8.613,
13.6875,8.604,
13.8125,8.596,
13.9375,8.588,
14.0625,8.581,
14.1875,8.573,
14.3125,8.563,53.218
14.4375,8.555,
14.5625,8.547,
14.6875,8.539,
14.8125,8.531,
14.9375,8.524,
15.0625,8.517,
15.1875,8.509,
15.3125,8.502,
15.4375,8.494,56.393
15.5625,8.487,
15.6875,8.48,
15.8125,8.474,
15.9375,8.467,
16.0625,8.461,
16.1875,8.455,
16.3125,8.448,
16.4375,8.442,55.982
16.5625,8.435,
16.6875,8.428,
16.8125,8.422,
16.9375,8.416,
17.0625,8.41,
17.1875,8.405,
17.3125,8.399,
17.4375,8.393,
17.5625,8.386,55.302
17.6875,8.379,
17.8125,8.373,
17.9375,8.367,
18.0625,8.36,
18.1875,8.355,
18.3125,8.349,
18.4375,8.343,
18.5625,8.337,58.851
18.6875,8.331,
18.8125,8.325,
18.9375,8.32,
19.0625,8.315,
19.1875,8.31,
19.3125,8.306,
19.4375,8.305,
19.5625,8.304,59.334
19.6875,8.306,
19.8125,8.311,
19.9375,8.317,
20.0625,8.324,
20.1875,8.331,
20.3125,8.337,
20.4375,8.342,
20.5625,8.344,58.71
20.6875,8.345,
20.8125,8.345,
20.9375,8.343,
21.0625,8.341,
21.1875,8.34,
21.3125,8.338,
21.4375,8.337,
21.5625,8.335,62.376
21.6875,8.334,
21.8125,8.331,
21.9375,8.329,
22.0625,8.327,
22.1875,8.324,
22.3125,8.321,
22.4375,8.318,
22.5625,8.312,62.123
22.6875,8.307,
22.8125,8.302,
22.9375,8.296,
23.0625,8.291,
23.1875,8.285,
23.3125,8.28,
23.4375,8.274,
23.5625,8.269,59.708
23.6875,8.263,
23.8125,8.257,
23.9375,8.252,
24.0625,8.247,
24.1875,8.242,
24.3125,8.238,
24.4375,8.232,63.867
24.5625,8.227,
24.6875,8.222,
24.8125,8.219,
24.9375,8.219,
25.0625,8.221,
25.1875,8.227,
25.3125,8.236,
25.4375,8.247,59.767
25.5625,8.261,
25.6875,8.275,
25.8125,8.288,
25.9375,8.301,
26.0625,8.312,
26.1875,8.32,
26.3125,8.326,
26.4375,8.329,
26.5625,8.329,58.32
26.6875,8.328,
26.8125,8.325,
26.9375,8.32,
27.0625,8.314,
27.1875,8.308,
27.3125,8.301,
27.4375,8.293,62.186
27.5625,8.285,
27.6875,8.278,
27.8125,8.273,
27.9375,8.269,
28.0625,8.269,
28.1875,8.271,
28.3125,8.276,
28.4375,8.282,
28.5625,8.288,57.421
28.6875,8.293,
28.8125,8.298,
28.9375,8.301,
29.0625,8.304,
29.1875,8.304,
29.3125,8.302,
29.4375,8.3,61.656
29.5625,8.297,
29.6875,8.292,
29.8125,8.287,
29.9375,8.282,
30.0625,8.276,
30.1875,8.27,
30.3125,8.264,
30.4375,8.257,
30.5625,8.251,59.708
30.6875,8.244,
30.8125,8.237,
30.9375,8.231,
31.0625,8.225,
31.1875,8.22,
31.3125,8.214,
31.4375,8.208,
31.5625,8.202,57.18
31.6875,8.197,
31.8125,8.191,
31.9375,8.186,
32.0625,8.182,
32.1875,8.178,
32.3125,8.173,
32.4375,8.168,
32.5625,8.162,61.594
32.6875,8.158,
32.8125,8.154,
32.9375,8.151,
33.0625,8.148,
33.1875,8.145,
33.3125,8.143,
33.4375,8.14,
33.5625,8.137,59.796
33.6875,8.134,
33.8125,8.131,
33.9375,8.128,
34.0625,8.124,
34.1875,8.121,
34.3125,8.117,
34.4375,8.113,62.218
34.5625,8.109,
34.6875,8.106,
34.8125,8.104,
34.9375,8.102,
35.0625,8.101,
35.1875,8.1,
35.3125,8.1,
35.4375,8.099,62.186
35.5625,8.1,
35.6875,8.102,
35.8125,8.102,
35.9375,8.103,
36.0625,8.104,
36.1875,8.103,
36.3125,8.102,
36.4375,8.1,60.711
36.5625,8.098,
36.6875,8.094,
36.8125,8.091,
36.9375,8.088,
37.0625,8.084,
37.1875,8.081,
37.3125,8.077,
37.4375,8.072,62.471
37.5625,8.067,
37.6875,8.063,
37.8125,8.059,
37.9375,8.055,
38.0625,8.051,
38.1875,8.048,
38.3125,8.043,64.134
38.4375,8.039,
38.5625,8.036,
38.6875,8.033,
38.8125,8.03,
38.9375,8.029,
39.0625,8.028,
39.1875,8.028,
39.3125,8.029,62.919
39.4375,8.031,
39.5625,8.033,
39.6875,8.036,
39.8125,8.039,
39.9375,8.042,
40.0625,8.044,
40.1875,8.044,65.887
40.3125,8.044,
40.4375,8.044,
40.5625,8.043,
40.6875,8.041,
40.8125,8.039,
40.9375,8.037,
41.0625,8.034,
41.1875,8.029,62.534
41.3125,8.025,
41.4375,8.021,
41.5625,8.017,
41.6875,8.013,
41.8125,8.009,
41.9375,8.005,
42.0625,8.001,
42.1875,7.997,60.862
42.3125,7.994,
42.4375,7.991,
42.5625,7.988,
42.6875,7.986,
42.8125,7.983,
42.9375,7.981,
43.0625,7.978,62.503
43.1875,7.975,
43.3125,7.972,
43.4375,7.969,
43.5625,7.966,
43.6875,7.964,
43.8125,7.961,
43.9375,7.958,
44.0625,7.955,
44.1875,7.952,58.486
44.3125,7.949,
44.4375,7.946,
44.5625,7.944,
44.6875,7.941,
44.8125,7.939,
44.9375,7.936,
45.0625,7.932,
45.1875,7.929,60.652
45.3125,7.926,
45.4375,7.924,
45.5625,7.921,
45.6875,7.917,
45.8125,7.915,
45.9375,7.912,
46.0625,7.908,
46.1875,7.905,58.209
46.3125,7.901,
46.4375,7.899,
46.5625,7.895,
46.6875,7.893,
46.8125,7.89,
46.9375,7.888,
47.0625,7.885,
47.1875,7.882,58.542
47.3125,7.879,
47.4375,7.876,
47.5625,7.873,
47.6875,7.87,
47.8125,7.867,
47.9375,7.864,
48.0625,7.861,
48.1875,7.857,62.218
48.3125,7.854,
48.4375,7.851,
48.5625,7.849,
48.6875,7.846,
48.8125,7.843,
48.9375,7.841,
49.0625,7.838,
49.1875,7.834,59.941
49.3125,7.831,
49.4375,7.829,
49.5625,7.825,
49.6875,7.823,
49.8125,7.82,
49.9375,7.818,
50.0625,7.814,
50.1875,7.811,61.195
50.3125,7.809,
50.4375,7.806,
50.5625,7.803,
50.6875,7.801,
50.8125,7.798,
50.9375,7.796,
51.0625,7.792,60.592
51.1875,7.789,
51.3125,7.786,
51.4375,7.783,
51.5625,7.78,
51.6875,7.777,
51.8125,7.775,
51.9375,7.772,
52.0625,7.769,
52.1875,7.766,59.305
52.3125,7.763,
52.4375,7.761,
52.5625,7.758,
52.6875,7.756,
52.8125,7.753,
52.9375,7.75,
53.0625,7.746,62.951
53.1875,7.743,
53.3125,7.741,
53.4375,7.738,
53.5625,7.736,
53.6875,7.733,
53.8125,7.73,
53.9375,7.727,
54.0625,7.723,61.074
54.1875,7.721,
54.3125,7.718,
54.4375,7.715,
54.5625,7.712,
54.6875,7.709,
54.8125,7.706,
54.9375,7.704,
55.0625,7.7,60.443
55.1875,7.697,
55.3125,7.694,
55.4375,7.692,
55.5625,7.689,
55.6875,7.687,
55.8125,7.685,
55.9375,7.682,
56.0625,7.678,62.376
56.1875,7.675,
56.3125,7.672,
56.4375,7.67,
56.5625,7.668,
56.6875,7.666,
56.8125,7.664,
56.9375,7.665,61.873
57.0625,7.67,
57.1875,7.682,
57.3125,7.702,
57.4375,7.733,
57.5625,7.774,
57.6875,7.82,
57.8125,7.871,
57.9375,7.923,63.145
58.0625,7.971,
58.1875,8.016,
58.3125,8.052,
58.4375,8.081,
58.5625,8.102,
58.6875,8.116,
58.8125,8.123,
58.9375,8.123,64
59.0625,8.119,
59.1875,8.113,
59.3125,8.104,
59.4375,8.094,
59.5625,8.082,
59.6875,8.072,
59.8125,8.06,62.218
59.9375,8.05,
60.0625,8.039,
60.1875,8.03,
60.3125,8.02,
60.4375,8.009,
60.5625,7.999,
60.6875,7.988,
60.8125,7.978,64.47
60.9375,7.969,
61.0625,7.959,
61.1875,7.95,
61.3125,7.941,
61.4375,7.932,
61.5625,7.923,
,,
61.6875,7.915,
61.8125,7.906,60.983
61.9375,7.899,
62.0625,7.893,
62.1875,7.887,
62.3125,7.881,
62.4375,7.875,
62.5625,7.87,
62.6875,7.864,
62.8125,7.858,58.292
62.9375,7.852,
63.0625,7.847,
63.1875,7.841,
63.3125,7.835,
63.4375,7.83,
63.5625,7.825,
63.6875,7.821,
63.8125,7.816,59.477
63.9375,7.811,
64.0625,7.806,
64.1875,7.802,
64.3125,7.798,
64.4375,7.794,
64.5625,7.79,
64.6875,7.786,
64.8125,7.781,
64.9375,7.777,55.401
65.0625,7.773,
65.1875,7.768,
65.3125,7.763,
65.4375,7.76,
65.5625,7.756,
65.6875,7.752,
65.8125,7.748,
65.9375,7.744,56.29
66.0625,7.741,
66.1875,7.737,
66.3125,7.734,
66.4375,7.731,
66.5625,7.729,
66.6875,7.726,
66.8125,7.723,
66.9375,7.72,60.029
67.0625,7.718,
67.1875,7.717,
67.3125,7.718,
67.4375,7.72,
67.5625,7.724,
67.6875,7.728,
67.8125,7.731,
67.9375,7.735,59.825
68.0625,7.738,
68.1875,7.739,
68.3125,7.74,
68.4375,7.741,
68.5625,7.74,
68.6875,7.739,
68.8125,7.737,
68.9375,7.734,62.407
69.0625,7.732,
69.1875,7.728,
69.3125,7.726,
69.4375,7.722,
69.5625,7.719,
69.6875,7.716,
69.8125,7.712,
69.9375,7.709,61.718
70.0625,7.707,
70.1875,7.704,
70.3125,7.701,
70.4375,7.698,
70.5625,7.696,
70.6875,7.694,
70.8125,7.69,61.78
70.9375,7.688,
71.0625,7.684,
71.1875,7.682,
71.3125,7.679,
71.4375,7.676,
71.5625,7.673,
71.6875,7.669,
71.8125,7.666,65.958
71.9375,7.662,
72.0625,7.659,
72.1875,7.656,
72.3125,7.653,
72.4375,7.651,
72.5625,7.649,
72.6875,7.648,63.406
72.8125,7.648,
72.9375,7.647,
73.0625,7.647,
73.1875,7.648,
73.3125,7.649,
73.4375,7.648,
73.5625,7.647,
73.6875,7.646,63.471
73.8125,7.644,
73.9375,7.642,
74.0625,7.639,
74.1875,7.637,
74.3125,7.635,
74.4375,7.632,
74.5625,7.631,65.958
74.6875,7.632,
74.8125,7.636,
74.9375,7.643,
75.0625,7.653,
75.1875,7.664,
75.3125,7.676,
75.4375,7.688,
75.5625,7.699,60.832
75.6875,7.708,
75.8125,7.716,
75.9375,7.72,
76.0625,7.724,
76.1875,7.726,
76.3125,7.725,
76.4375,7.722,
76.5625,7.718,60.832
76.6875,7.714,
76.8125,7.709,
76.9375,7.704,
77.0625,7.698,
77.1875,7.692,
77.3125,7.686,
77.4375,7.679,
77.5625,7.672,61.749
77.6875,7.666,
77.8125,7.659,
77.9375,7.653,
78.0625,7.647,
78.1875,7.642,
78.3125,7.637,
78.4375,7.632,
78.5625,7.626,58.598
78.6875,7.621,
78.8125,7.615,
78.9375,7.61,
79.0625,7.605,
79.1875,7.602,
79.3125,7.597,
79.4375,7.593,
79.5625,7.589,61.256
79.6875,7.585,
79.8125,7.581,
79.9375,7.577,
80.0625,7.573,
80.1875,7.569,
80.3125,7.565,
80.4375,7.561,
80.5625,7.556,60.059
80.6875,7.552,
80.8125,7.548,
80.9375,7.544,
81.0625,7.54,
81.1875,7.536,
81.3125,7.533,
81.4375,7.531,
81.5625,7.53,60
81.6875,7.533,
81.8125,7.539,
81.9375,7.55,
82.0625,7.564,
82.1875,7.582,
82.3125,7.599,
82.4375,7.617,62.061
82.5625,7.634,
82.6875,7.649,
82.8125,7.661,
82.9375,7.669,
83.0625,7.676,
83.1875,7.68,
83.3125,7.681,
83.4375,7.68,61.043
83.5625,7.677,
83.6875,7.673,
83.8125,7.667,
83.9375,7.661,
84.0625,7.654,
84.1875,7.648,
84.3125,7.64,
84.4375,7.632,61.78
84.5625,7.624,
84.6875,7.616,
84.8125,7.609,
84.9375,7.602,
85.0625,7.595,
85.1875,7.588,
85.3125,7.581,
85.4375,7.574,62.566
85.5625,7.568,
85.6875,7.562,
85.8125,7.558,
85.9375,7.553,
86.0625,7.549,
86.1875,7.544,
86.3125,7.54,
86.4375,7.535,59.622
86.5625,7.53,
86.6875,7.526,
86.8125,7.521,
86.9375,7.517,
87.0625,7.513,
87.1875,7.509,
87.3125,7.504,63.537
87.4375,7.501,
87.5625,7.501,
87.6875,7.505,
87.8125,7.516,
87.9375,7.539,
88.0625,7.573,
88.1875,7.62,
88.3125,7.676,63.471
88.4375,7.738,
88.5625,7.801,
88.6875,7.862,
88.8125,7.917,
88.9375,7.964,
89.0625,8.003,
89.1875,8.033,63.635
89.3125,8.054,
89.4375,8.066,
89.5625,8.068,
89.6875,8.065,
89.8125,8.055,
89.9375,8.042,
90.0625,8.024,67.554
90.1875,8.006,
90.3125,7.986,
90.4375,7.965,
90.5625,7.945,
90.6875,7.926,
90.8125,7.908,
90.9375,7.89,
91.0625,7.872,64.947
91.1875,7.855,
91.3125,7.84,
91.4375,7.826,
91.5625,7.813,
91.6875,7.8,
91.8125,7.788,
91.9375,7.777,65.536
92.0625,7.766,
92.1875,7.755,
92.3125,7.745,
92.4375,7.736,
92.5625,7.727,
92.6875,7.719,
92.8125,7.71,
92.9375,7.703,63.867
93.0625,7.697,
93.1875,7.693,
93.3125,7.691,
93.4375,7.692,
93.5625,7.696,
93.6875,7.701,
93.8125,7.706,
93.9375,7.712,60.832
94.0625,7.715,
94.1875,7.719,
94.3125,7.72,
94.4375,7.721,
94.5625,7.72,
94.6875,7.717,
94.8125,7.712,65.016
94.9375,7.708,
95.0625,7.702,
95.1875,7.696,
95.3125,7.689,
95.4375,7.682,
95.5625,7.675,
95.6875,7.669,
95.8125,7.665,61.935
95.9375,7.665,
96.0625,7.673,
96.1875,7.692,
96.3125,7.725,
96.4375,7.773,
96.5625,7.834,
96.6875,7.904,
96.8125,7.977,61.195
96.9375,8.048,
97.0625,8.115,
97.1875,8.175,
97.3125,8.225,
97.4375,8.267,
97.5625,8.298,
97.6875,8.32,62.662
97.8125,8.33,
97.9375,8.331,
98.0625,8.324,
98.1875,8.312,
98.3125,8.298,
98.4375,8.279,
98.5625,8.257,
98.6875,8.234,60.862
98.8125,8.21,
98.9375,8.186,
99.0625,8.161,
99.1875,8.138,
99.3125,8.115,
99.4375,8.093,
99.5625,8.072,64.776
99.6875,8.053,
99.8125,8.034,
99.9375,8.02,
100.0625,8.013,
100.1875,8.016,
100.3125,8.034,
100.4375,8.068,
100.5625,8.117,62.983
100.6875,8.18,
100.8125,8.252,
100.9375,8.324,
101.0625,8.392,
101.1875,8.451,
101.3125,8.499,
101.4375,8.536,
101.5625,8.561,62.281
101.6875,8.573,
101.8125,8.574,
101.9375,8.565,
102.0625,8.549,
102.1875,8.526,
102.3125,8.499,
102.4375,8.467,64.504
102.5625,8.434,
102.6875,8.399,
102.8125,8.364,
102.9375,8.33,
103.0625,8.298,
103.1875,8.267,
103.3125,8.239,
103.4375,8.214,62.249
103.5625,8.19,
103.6875,8.168,
103.8125,8.149,
103.9375,8.13,
104.0625,8.112,
104.1875,8.096,
104.3125,8.083,65.292
104.4375,8.075,
104.5625,8.075,
104.6875,8.087,
104.8125,8.113,
104.9375,8.152,
105.0625,8.201,
105.1875,8.258,
105.3125,8.319,63.867
105.4375,8.377,
105.5625,8.428,
105.6875,8.471,
105.8125,8.502,
105.9375,8.523,
106.0625,8.534,
106.1875,8.535,
106.3125,8.528,61.656
106.4375,8.514,
106.5625,8.496,
106.6875,8.474,
106.8125,8.449,
106.9375,8.423,
107.0625,8.397,
107.1875,8.372,65.396
107.3125,8.352,
107.4375,8.34,
107.5625,8.34,
107.6875,8.356,
107.8125,8.391,
107.9375,8.443,
108.0625,8.509,
108.1875,8.584,62.503
108.3125,8.66,
108.4375,8.729,
108.5625,8.789,
108.6875,8.837,
108.8125,8.873,
108.9375,8.897,
109.0625,8.912,62.092
109.1875,8.914,
109.3125,8.907,
109.4375,8.892,
109.5625,8.872,
109.6875,8.845,
109.8125,8.814,
109.9375,8.78,
110.0625,8.745,62.886
110.1875,8.712,
110.3125,8.683,
110.4375,8.661,
110.5625,8.648,
110.6875,8.645,
110.8125,8.651,
110.9375,8.664,
111.0625,8.68,60.832
111.1875,8.697,
111.3125,8.711,
111.4375,8.722,
111.5625,8.729,
111.6875,8.732,
111.8125,8.731,
111.9375,8.726,65.782
112.0625,8.718,
112.1875,8.708,
112.3125,8.697,
112.4375,8.686,
112.5625,8.674,
112.6875,8.66,
112.8125,8.644,
