1454387788.0,64.67827007888606,66.0,20.0,6.671522835819057,tenderness
1454387789.0,67.53043399434955,66.0,20.0,6.60522353140114,tenderness
1454387790.0,68.38338909295621,66.0,18.0,6.5146723946859755,tenderness
1454387791.0,67.56420690973223,66.0,16.0,6.472912782686185,tenderness
1454387792.0,67.85369076979231,68.0,16.0,6.46513778806978,tenderness
1454387793.0,68.78577576507121,68.0,16.0,6.433522111699542,tenderness
1454387794.0,69.51140006183996,68.0,17.0,6.381182893302153,tenderness
1454387795.0,69.78578158426039,69.0,16.0,6.331625994054757,tenderness
1454387796.0,69.9307066416188,70.0,16.0,6.283442870724817,tenderness
1454387797.0,69.55270069925642,71.0,16.0,6.2377062192469275,tenderness
1454387798.0,69.37061481060627,72.0,16.0,6.208998057509007,tenderness
1454387799.0,68.95506572456827,71.0,16.0,6.183751999341922,tenderness
1454387800.0,68.14827554807475,70.0,18.0,6.1627611070139,tenderness
1454387801.0,67.4892607169248,69.0,18.0,6.142171411333007,tenderness
1454387802.0,66.70521513388768,67.0,18.0,6.129058674621824,tenderness
1454387803.0,65.66548396500588,67.0,18.0,6.133065777082191,tenderness
1454387804.0,65.13696225281755,65.0,19.0,6.129948871285893,tenderness
1454387805.0,64.32048841594194,61.0,19.0,6.10959210902811,tenderness
1454387806.0,63.75035607582952,58.0,20.0,6.123555756242709,tenderness
1454387807.0,63.431330978373104,56.0,20.0,6.178125872150935,tenderness
1454387808.0,62.934361181025146,55.0,21.0,6.210628883494745,tenderness
1454387809.0,62.79540922598663,55.0,21.0,6.212218767199683,tenderness
1454387810.0,62.7748674640827,56.0,21.0,6.202637934827709,tenderness
1454387811.0,62.505604337790906,57.0,21.0,6.185467504257488,tenderness
1454387812.0,62.47598160707476,59.0,21.0,6.165658513009924,tenderness
1454387813.0,62.54314232666574,60.0,21.0,6.143630788313978,tenderness
1454387814.0,62.376626811880314,60.0,21.0,6.120769685880376,tenderness
1454387815.0,62.34365253798826,61.0,21.0,6.094466412538832,tenderness
1454387816.0,62.45384171054524,61.0,21.0,6.069416407728285,tenderness
1454387817.0,62.395917645531206,61.0,21.0,6.047754846682461,tenderness
1454387818.0,62.438629979411004,62.0,21.0,6.024424582821395,tenderness
1454387819.0,63.382419176212196,62.0,22.0,5.997527138814855,tenderness
1454387820.0,64.84332448860211,62.0,22.0,5.973061812988368,tenderness
1454387821.0,66.0731000857668,63.0,21.0,5.95565047854287,tenderness
1454387822.0,67.45323766230207,64.0,20.0,5.942774111938904,tenderness
1454387823.0,66.85101515876076,71.0,18.0,5.936344378692848,tenderness
1454387824.0,66.16977259763011,76.0,16.0,5.9290196135643125,tenderness
1454387825.0,65.35520967487038,79.0,14.0,5.920754635786605,tenderness
1454387826.0,64.56195878189797,79.0,12.0,5.911878211277784,tenderness
1454387827.0,64.09195217032644,79.0,11.0,5.906029287829345,tenderness
1454387828.0,63.92217887307625,75.0,11.0,5.903727129730382,tenderness
1454387829.0,63.80775233241809,72.0,10.0,5.901250138563378,tenderness
1454387830.0,63.496744267155464,70.0,10.0,5.894741727694856,tenderness
1454387831.0,62.8571193442613,69.0,10.0,5.882101059753313,tenderness
1454387832.0,62.269224063038344,61.0,10.0,5.868735881338891,tenderness
1454387833.0,61.818233322266856,55.0,10.0,5.85577480206702,tenderness
1454387834.0,61.407519446845285,52.0,10.0,5.8419748278298895,tenderness
1454387835.0,61.04721289010108,52.0,10.0,5.830973859538555,tenderness
1454387836.0,60.7407651909056,53.0,10.0,5.823730588052899,tenderness
1454387837.0,60.68308282526741,53.0,10.0,5.815904826927537,tenderness
1454387838.0,60.954468537837556,54.0,10.0,5.805773461080377,tenderness
1454387839.0,60.98274949565488,54.0,9.0,5.794255356617643,tenderness
1454387840.0,60.87208018044955,55.0,8.0,5.783773895182316,tenderness
1454387841.0,60.77084446461331,58.0,8.0,5.773387464754098,tenderness
1454387842.0,60.448462840028284,60.0,7.0,5.764072216470116,tenderness
1454387843.0,60.05898295594008,61.0,7.0,5.7538588317362125,tenderness
1454387844.0,60.074575978346545,59.0,7.0,5.749736314185429,tenderness
1454387845.0,60.098881074884716,58.0,8.0,5.784989594361513,tenderness
1454387846.0,59.7516035221456,56.0,8.0,5.888452420939764,tenderness
1454387847.0,59.3176160103401,55.0,8.0,6.045329301514835,tenderness
1454387848.0,58.9723185730265,55.0,8.0,6.204267972203844,tenderness
1454387849.0,58.91337840884095,54.0,9.0,6.347428556749166,tenderness
1454387850.0,58.81769088242856,53.0,9.0,6.435635198737684,tenderness
1454387851.0,58.60890763479169,53.0,9.0,6.47250031478094,tenderness
1454387852.0,58.614692647865624,54.0,9.0,6.49232253103258,tenderness
1454387853.0,58.689527094972,56.0,11.0,6.493190297483356,tenderness
1454387854.0,58.744762382476374,57.0,11.0,6.482714647495781,tenderness
1454387855.0,58.80028987182833,58.0,12.0,6.46300881423774,tenderness
1454387856.0,58.69684951893339,59.0,13.0,6.437942760564551,tenderness
1454387857.0,58.48580392045159,59.0,13.0,6.41022805191267,tenderness
1454387858.0,58.310251010563924,59.0,14.0,6.37753514614498,tenderness
1454387859.0,58.10864927445,59.0,15.0,6.339616861285399,tenderness
1454387860.0,57.898211369383866,58.0,16.0,6.303780993270046,tenderness
1454387861.0,57.842129026869046,56.0,16.0,6.2660055125202705,tenderness
1454387862.0,57.74307022314447,56.0,17.0,6.222662063905444,tenderness
1454387863.0,57.58663051740511,55.0,17.0,6.1833724677410355,tenderness
1454387864.0,57.697825479098015,55.0,18.0,6.140054884921049,tenderness
1454387865.0,57.80813971128403,56.0,18.0,6.095749225674535,tenderness
1454387866.0,57.858539966892266,56.0,18.0,6.052371285508196,tenderness
1454387867.0,58.10827992843798,57.0,19.0,6.009811002594444,tenderness
1454387868.0,58.2463739048924,58.0,19.0,5.968057292562842,tenderness
1454387869.0,58.470624498666616,59.0,19.0,5.928433366578297,tenderness
1454387870.0,58.71676655382147,60.0,19.0,5.884585022374755,tenderness
1454387871.0,58.66341321695435,60.0,20.0,5.851411245270657,tenderness
1454387872.0,58.89042551937549,61.0,20.0,5.811474547677635,tenderness
1454387873.0,58.90502830024505,61.0,20.0,5.781467607754647,tenderness
1454387874.0,58.75094638674551,61.0,20.0,5.7561169570223125,tenderness
1454387875.0,58.87373800430307,61.0,20.0,5.731296267331,tenderness
